repo_url,hash,committer,committer_date,merge,filename,programming_language,signature,code,label,before_change,added_only,mod_lines
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_mul128,"fn test_mul128() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, r1
        mov r2, 30
        mov r3, 0
        mov r4, 20
        mov r5, 0
        mul64 r3, r4
        mul64 r5, r2
        add64 r5, r3
        mov64 r0, r2
        rsh64 r0, 0x20
        mov64 r3, r4
        rsh64 r3, 0x20
        mov64 r6, r3
        mul64 r6, r0
        add64 r5, r6
        lsh64 r4, 0x20
        rsh64 r4, 0x20
        mov64 r6, r4
        mul64 r6, r0
        lsh64 r2, 0x20
        rsh64 r2, 0x20
        mul64 r4, r2
        mov64 r0, r4
        rsh64 r0, 0x20
        add64 r0, r6
        mov64 r6, r0
        rsh64 r6, 0x20
        add64 r5, r6
        mul64 r3, r2
        lsh64 r0, 0x20
        rsh64 r0, 0x20
        add64 r0, r3
        mov64 r2, r0
        rsh64 r2, 0x20
        add64 r5, r2
        stxdw [r1+0x8], r5
        lsh64 r0, 0x20
        lsh64 r4, 0x20
        rsh64 r4, 0x20
        or64 r0, r4
        stxdw [r1+0x0], r0
        exit"",
        [0; 16],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 600 } },
        42
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_alu32_logic,"fn test_alu32_logic() {
    test_interpreter_and_jit_asm!(
        ""
        mov32 r0, 0
        mov32 r1, 1
        mov32 r2, 2
        mov32 r3, 3
        mov32 r4, 4
        mov32 r5, 5
        mov32 r6, 6
        mov32 r7, 7
        mov32 r8, 8
        or32 r0, r5
        or32 r0, 0xa0
        and32 r0, 0xa3
        mov32 r9, 0x91
        and32 r0, r9
        lsh32 r0, 22
        lsh32 r0, r8
        rsh32 r0, 19
        rsh32 r0, r7
        xor32 r0, 0x03
        xor32 r0, r2
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x11 } },
        21
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_alu64_logic,"fn test_alu64_logic() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0
        mov r1, 1
        mov r2, 2
        mov r3, 3
        mov r4, 4
        mov r5, 5
        mov r6, 6
        mov r7, 7
        mov r8, 8
        or r0, r5
        or r0, 0xa0
        and r0, 0xa3
        mov r9, 0x91
        and r0, r9
        lsh r0, 32
        lsh r0, 22
        lsh r0, r8
        rsh r0, 32
        rsh r0, 19
        rsh r0, r7
        xor r0, 0x03
        xor r0, r2
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x11 } },
        23
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_arsh32_high_shift,"fn test_arsh32_high_shift() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 8
        lddw r1, 0x100000001
        arsh32 r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x4 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_arsh32_imm,"fn test_arsh32_imm() {
    test_interpreter_and_jit_asm!(
        ""
        mov32 r0, 0xf8
        lsh32 r0, 28
        arsh32 r0, 16
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0xffff8000 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_arsh32_reg,"fn test_arsh32_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov32 r0, 0xf8
        mov32 r1, 16
        lsh32 r0, 28
        arsh32 r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0xffff8000 } },
        5
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_arsh64,"fn test_arsh64() {
    test_interpreter_and_jit_asm!(
        ""
        mov32 r0, 1
        lsh r0, 63
        arsh r0, 55
        mov32 r1, 5
        arsh r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0xfffffffffffffff8 } },
        6
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_lsh64_reg,"fn test_lsh64_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0x1
        mov r7, 4
        lsh r0, r7
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x10 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_rhs32_imm,"fn test_rhs32_imm() {
    test_interpreter_and_jit_asm!(
        ""
        xor r0, r0
        sub r0, 1
        rsh32 r0, 8
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x00ffffff } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_rsh64_reg,"fn test_rsh64_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0x10
        mov r7, 4
        rsh r0, r7
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x1 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_be16,"fn test_be16() {
    test_interpreter_and_jit_asm!(
        ""
        ldxh r0, [r1]
        be16 r0
        exit"",
        [0x11, 0x22],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x1122 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_be16_high,"fn test_be16_high() {
    test_interpreter_and_jit_asm!(
        ""
        ldxdw r0, [r1]
        be16 r0
        exit"",
        [0x11, 0x22, 0x33, 0x44, 0x55, 0x66, 0x77, 0x88],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x1122 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_be32,"fn test_be32() {
    test_interpreter_and_jit_asm!(
        ""
        ldxw r0, [r1]
        be32 r0
        exit"",
        [0x11, 0x22, 0x33, 0x44],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x11223344 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_be32_high,"fn test_be32_high() {
    test_interpreter_and_jit_asm!(
        ""
        ldxdw r0, [r1]
        be32 r0
        exit"",
        [0x11, 0x22, 0x33, 0x44, 0x55, 0x66, 0x77, 0x88],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x11223344 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_be64,"fn test_be64() {
    test_interpreter_and_jit_asm!(
        ""
        ldxdw r0, [r1]
        be64 r0
        exit"",
        [0x11, 0x22, 0x33, 0x44, 0x55, 0x66, 0x77, 0x88],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x1122334455667788 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_le16,"fn test_le16() {
    test_interpreter_and_jit_asm!(
        ""
        ldxh r0, [r1]
        le16 r0
        exit"",
        [0x22, 0x11],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x1122 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_le16_high,"fn test_le16_high() {
    test_interpreter_and_jit_asm!(
        ""
        ldxdw r0, [r1]
        le16 r0
        exit"",
        [0x11, 0x22, 0x33, 0x44, 0x55, 0x66, 0x77, 0x88],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x2211 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_le32,"fn test_le32() {
    test_interpreter_and_jit_asm!(
        ""
        ldxw r0, [r1]
        le32 r0
        exit"",
        [0x44, 0x33, 0x22, 0x11],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x11223344 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_le32_high,"fn test_le32_high() {
    test_interpreter_and_jit_asm!(
        ""
        ldxdw r0, [r1]
        le32 r0
        exit"",
        [0x11, 0x22, 0x33, 0x44, 0x55, 0x66, 0x77, 0x88],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x44332211 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_le64,"fn test_le64() {
    test_interpreter_and_jit_asm!(
        ""
        ldxdw r0, [r1]
        le64 r0
        exit"",
        [0x88, 0x77, 0x66, 0x55, 0x44, 0x33, 0x22, 0x11],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x1122334455667788 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_mul32_imm,"fn test_mul32_imm() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 3
        mul32 r0, 4
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0xc } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_mul32_reg,"fn test_mul32_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 3
        mov r1, 4
        mul32 r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0xc } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_mul32_reg_overflow,"fn test_mul32_reg_overflow() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0x40000001
        mov r1, 4
        mul32 r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x4 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_mul64_imm,"fn test_mul64_imm() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0x40000001
        mul r0, 4
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x100000004 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_mul64_reg,"fn test_mul64_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0x40000001
        mov r1, 4
        mul r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x100000004 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_div32_high_divisor,"fn test_div32_high_divisor() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 12
        lddw r1, 0x100000004
        div32 r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x3 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_div32_imm,"fn test_div32_imm() {
    test_interpreter_and_jit_asm!(
        ""
        lddw r0, 0x10000000c
        div32 r0, 4
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x3 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_div32_reg,"fn test_div32_reg() {
    test_interpreter_and_jit_asm!(
        ""
        lddw r0, 0x10000000c
        mov r1, 4
        div32 r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x3 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_sdiv32_imm,"fn test_sdiv32_imm() {
    test_interpreter_and_jit_asm!(
        ""
        lddw r0, 0x10000000c
        sdiv32 r0, 4
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x3 } },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_sdiv32_reg,"fn test_sdiv32_reg() {
    test_interpreter_and_jit_asm!(
        ""
        lddw r0, 0x10000000c
        mov r1, 4
        sdiv32 r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x3 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_div64_imm,"fn test_div64_imm() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0xc
        lsh r0, 32
        div r0, 4
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x300000000 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_div64_reg,"fn test_div64_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0xc
        lsh r0, 32
        mov r1, 4
        div r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x300000000 } },
        5
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_sdiv64_imm,"fn test_sdiv64_imm() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0xc
        lsh r0, 32
        sdiv r0, 4
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x300000000 } },
        4
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_sdiv64_reg,"fn test_sdiv64_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov r0, 0xc
        lsh r0, 32
        mov r1, 4
        sdiv r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| { res.unwrap() == 0x300000000 } },
        5
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_err_div64_by_zero_reg,"fn test_err_div64_by_zero_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov32 r0, 1
        mov32 r1, 0
        div r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| matches!(res.unwrap_err(), EbpfError::DivideByZero(pc) if pc == 31) },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_err_div32_by_zero_reg,"fn test_err_div32_by_zero_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov32 r0, 1
        mov32 r1, 0
        div32 r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| matches!(res.unwrap_err(), EbpfError::DivideByZero(pc) if pc == 31) },
        3
    );
}",0,True,False,
https://github.com/solana-labs/rbpf.git,e61e045f8c244de978401d186dcfd50838817297,GitHub,2022-04-29 15:08:56+02:00,False,ubpf_execution.rs,Rust,test_err_sdiv64_by_zero_reg,"fn test_err_sdiv64_by_zero_reg() {
    test_interpreter_and_jit_asm!(
        ""
        mov32 r0, 1
        mov32 r1, 0
        sdiv r0, r1
        exit"",
        [],
        (),
        0,
        { |_vm, res: Result| matches!(res.unwrap_err(), EbpfError::DivideByZero(pc) if pc == 31) },
        3
    );
}",0,True,False,
